alr_comp1,alr_comp2,coord_x,coord_y,profund_inf,profund_sup,relevo_elevacao,prop1_areia,prop2_argila,prop3_silte
-1.252762968495368,2.5649493574615367,-46.9166666666667,-18.7166666666667,100.0,80.0,1130,0.02,0.91,0.07
0.7396671961948382,0.5108256237659906,-47.3333333333333,-19.0333333333333,15.0,0.0,870,0.44,0.35,0.21
0.4054651081081644,0.7156200364120039,-47.3333333333333,-19.0333333333333,60.0,30.0,870,0.33,0.45,0.22
-0.6061358035703156,2.020945334998227,-46.2333333333333,-19.0833333333333,20.0,0.0,1070,0.06,0.83,0.11
-0.2876820724517809,2.3749057545736716,-46.2333333333333,-19.0833333333333,90.0,60.0,1070,0.06,0.86,0.08
0.3908663086870118,0.6257058997644127,-46.9666666666667,-18.6333333333333,25.0,0.0,830,0.34,0.43,0.23
0.6286086594223741,1.2163953243244932,-46.9666666666667,-18.6333333333333,48.0,25.0,830,0.3,0.54,0.16
0.38566248081198456,1.2272296664902032,-46.9666666666667,-18.6333333333333,100.0,48.0,830,0.25,0.58,0.17
0.6021754023542185,0.4198538455602639,-47.25,-18.8666666666667,25.0,0.0,900,0.42,0.35,0.23
0.31845373111853476,0.5831462853456169,-47.25,-18.8666666666667,70.0,25.0,900,0.33,0.43,0.24
0.5389965007326868,1.4880770554298328,-46.45,-19.4166666666667,23.0,0.0,935,0.24,0.62,0.14
0.5705448584676129,1.5939337258981352,-46.45,-19.4166666666667,43.0,23.0,935,0.23,0.64,0.13
0.5260930958967791,1.6094379124341003,-46.45,-19.4166666666667,92.0,43.0,935,0.22,0.65,0.13
0.6505875661411494,1.6894806201076369,-46.45,-19.4166666666667,194.0,92.0,935,0.23,0.65,0.12
-0.4700036292457356,1.5314763709643886,-48.9666666666667,-19.1166666666667,25.0,0.0,1090,0.1,0.74,0.16
0.20067069546215124,2.184802057337662,-48.9666666666667,-19.1166666666667,90.0,60.0,1090,0.11,0.8,0.09
-0.2682639865946794,0.16251892949777494,-46.7666666666667,-18.4,10.0,0.0,890,0.26,0.4,0.34
-0.08701137698962969,1.8588987720656835,-46.4,-19.7,20.0,0.0,1230,0.11,0.77,0.12
-0.09531017980432477,1.971552579668651,-46.4,-19.7,40.0,20.0,1230,0.1,0.79,0.11
1.3862943611198906,2.995732273553991,-46.4,-19.7,100.0,40.0,1230,0.16,0.8,0.04
-1.9042374526547452,-0.021506205220963505,-47.1333333333333,-18.3666666666667,20.0,0.0,900,0.07,0.46,0.47
-1.6739764335716716,0.661398482245365,-47.1333333333333,-18.3666666666667,50.0,20.0,900,0.06,0.62,0.32
0.3610133455373305,0.6486954179891113,-47.8337045094479,-19.0336360244422,25.0,0.0,900,0.33,0.44,0.23
0.2318016140573242,0.7357067949787413,-47.8337045094479,-19.0336360244422,44.0,25.0,900,0.29,0.48,0.23
0,0.532804530484766,-47.8337045094479,-19.0336360244422,77.0,44.0,900,0.27,0.46,0.27
-0.3184537311185346,-0.6061358035703156,-47.8337045094479,-19.0336360244422,100.0,77.0,900,0.32,0.24,0.44
0.7691330875378674,0.7444404749474958,-46.4059890698639,-19.8226970847984,20.0,0.0,1110,0.41,0.4,0.19
0.9718605830289658,1.2527629684953678,-46.4059890698639,-19.8226970847984,40.0,20.0,1110,0.37,0.49,0.14
0.666478933477784,0.8397506547518208,-46.4059890698639,-19.8226970847984,100.0,40.0,1110,0.37,0.44,0.19
-0.09097177820572676,-1.3437347467010947,-46.4059890698639,-19.8226970847984,150.0,100.0,1110,0.42,0.12,0.46
0.7765287894989963,0.16034265007517948,-46.45,-19.4166666666667,20.0,0.0,1030,0.5,0.27,0.23
0.06899287148695142,-1.1727202608218315,-46.45,-19.4166666666667,70.0,20.0,1030,0.45,0.13,0.42
0.579818495252942,1.4718165345580525,-46.6166666666667,-19.5666666666667,20.0,0.0,983,0.25,0.61,0.14
0.6131044728864088,1.5781853689299958,-46.6166666666667,-19.5666666666667,45.0,20.0,983,0.24,0.63,0.13
0.5108256237659907,1.3862943611198906,-46.6166666666667,-19.5666666666667,130.0,45.0,983,0.25,0.6,0.15
0.47000362924573563,1.402823663071101,-46.6166666666667,-19.5666666666667,190.0,130.0,983,0.24,0.61,0.15
-2.181224235989778,-0.6931471805599453,-46.3833333333333,-19.5166666666667,15.0,0.0,1010,0.07,0.31,0.62
0.6931471805599453,-0.3513978868378886,-47.6166666666667,-19.6833333333333,6.0,0.0,1035,0.54,0.19,0.27
-0.2876820724517808,0.02739897418811456,-47.5833333333333,-19.6833333333333,35.0,0.0,1035,0.27,0.37,0.36
0.3794896217049037,1.65455834771457,-47.5833333333333,-19.6833333333333,100.0,35.0,1035,0.19,0.68,0.13
0.14660347419187544,1.133098464739279,-47.5833333333333,-19.6666666666667,15.0,0.0,1035,0.22,0.59,0.19
0.24116205681688824,1.91959284073794,-47.5833333333333,-19.6666666666667,80.0,20.0,1035,0.14,0.75,0.11
-0.08701137698962969,1.8588987720656835,-46.1333333333333,-19.6,25.0,0.0,1180,0.11,0.77,0.12
-0.48550781578170077,1.8044984950054848,-46.1333333333333,-19.6,100.0,70.0,1180,0.08,0.79,0.13
